transaction_id,transaction_type,amount,budget_amount,sender,receiver,sender_old_balance,sender_new_balance,receiver_old_balance,receiver_new_balance,is_fraud,date,month,currency
T0000388,TRANSFER,96985.82,101593.58754849504,C2379558,M4492481,367989.89,271004.07,251566.95,348552.77,0,2023-01-01,January,INR
T0000389,CASH_IN,71720.16,66659.9042193859,C7720654,C3311293,476983.36,405263.2,261239.32,332959.48,0,2023-01-01,January,INR
T0000390,CASH_OUT,690.1,654.9806480843135,C2613414,C5995091,433120.96,432430.86,180415.94,181106.04,0,2023-01-01,January,INR
T0000391,TRANSFER,35576.6,36649.984074051026,C4304880,M6209749,200760.04,165183.44,224059.2,259635.8,0,2023-01-01,January,INR
T0000392,PAYMENT,8345.77,8727.742045283134,C6394444,M1846893,303603.87,295258.1,400935.97,409281.74,0,2023-01-01,January,INR
T0000393,PAYMENT,19468.49,17722.12460774875,C7479340,C6086013,495885.07,476416.58,208256.68,227725.17,0,2023-01-01,January,INR
T0000394,PAYMENT,68973.47,63822.385219453856,C8871057,M2388733,284218.71,215245.24,12779.88,81753.35,0,2023-01-01,January,INR
T0000395,PAYMENT,9563.15,9460.093681516,C1403063,C6119433,57513.8,47950.65,141509.66,151072.81,0,2023-01-01,January,INR
T0000396,PAYMENT,132299.04,134754.3764236305,C2767911,C9386150,22715.38,0.0,115870.93,248169.97,0,2023-01-01,January,INR
T0000397,PAYMENT,1349.33,1336.8571265879127,C3524577,C5833649,395157.25,393807.92,396791.01,398140.34,0,2023-01-01,January,INR
T0000398,CASH_IN,9453.02,9731.071116689882,C3792912,C7853568,211814.16,202361.14,224646.53,234099.55,0,2023-01-01,January,INR
T0000399,CASH_OUT,2566.96,2698.3847102651216,C9982249,C3787337,123406.45,120839.49,140155.27,142722.23,0,2023-01-01,January,INR
T0000400,CASH_IN,34073.4,37136.89746673516,C7996642,M9304650,173836.02,139762.62,405352.44,439425.84,0,2023-01-01,January,INR
T0000401,CASH_OUT,14262.69,13834.469029668848,C3883754,M8314821,378686.43,364423.74,9608.4,23871.09,0,2023-01-01,January,INR
T0000402,CASH_OUT,35116.81,32750.672833133063,C9746436,M9250121,232623.67,197506.86,87125.42,122242.23,0,2023-01-01,January,INR
T0000403,PAYMENT,104228.55,99310.71356903066,C5493762,M7674367,434249.75,330021.2,413477.41,517705.96,0,2023-01-01,January,INR
T0000404,CASH_OUT,48806.62,45372.23915343073,C5506670,M6844532,367462.79,318656.17,275325.86,324132.48,0,2023-01-01,January,INR
T0000405,PAYMENT,2365.61,2315.5752866215103,C4903289,M5725014,487007.08,484641.47,386824.89,389190.5,0,2023-01-01,January,INR
T0000406,TRANSFER,267.59,287.52905493651997,C2295077,M9354146,444251.88,443984.29,419088.01,419355.6,0,2023-01-01,January,INR
T0000407,DEBIT,54316.1,52654.67801368387,C9409351,C8633731,127273.61,72957.51,470981.74,525297.84,0,2023-01-01,January,INR
T0000408,CASH_IN,5194.86,4829.9966205736155,C1125426,C4750336,329529.62,324334.76,31712.3,36907.16,0,2023-01-01,January,INR
T0000409,PAYMENT,36820.06,36986.72881481173,C2568506,C1770870,10271.52,0.0,399617.37,436437.43,0,2023-01-01,January,INR
T0000410,CASH_OUT,120358.37,132200.28118095867,C3066904,M1032546,495553.36,375194.99,354383.07,474741.44,0,2023-01-01,January,INR
T0000411,PAYMENT,40762.49,38220.38800883463,C3513677,C3101339,130503.05,89740.56,103512.8,144275.29,0,2023-01-01,January,INR
T0000412,PAYMENT,65337.3,68968.4198170829,C2186399,C1563139,332397.55,267060.25,465851.13,531188.43,0,2023-01-01,January,INR
T0000413,PAYMENT,24148.51,25710.2373364987,C1161652,M2903516,424576.81,400428.3,202100.94,226249.45,0,2023-01-01,January,INR
T0000414,PAYMENT,24907.97,24416.477683954534,C7098927,C1985385,80232.33,55324.36,443805.26,468713.23,0,2023-01-01,January,INR
T0000415,CASH_OUT,1751.57,1793.4505426843243,C9723788,C9829467,423939.67,422188.1,302556.85,304308.42,0,2023-01-01,January,INR
T0000416,TRANSFER,8014.22,7905.825191295839,C2096492,C1858180,6122.83,0.0,263373.97,271388.19,0,2023-01-01,January,INR
T0000417,PAYMENT,2291.37,2182.4506145159194,C3668816,C6642019,220988.57,218697.2,79761.97,82053.34,0,2023-01-01,January,INR
T0000418,DEBIT,18942.08,18662.187280094935,C5556968,M4165321,236018.81,217076.73,457163.81,476105.89,0,2023-01-01,January,INR
T0000419,TRANSFER,55447.58,50959.54349480137,C9347520,C2567939,187045.36,131597.78,278330.95,333778.53,0,2023-01-01,January,INR
T0000420,TRANSFER,6864.04,7148.151008482583,C7248361,C7311436,293192.37,286328.33,3046.2,9910.24,0,2023-01-01,January,INR
T0000421,TRANSFER,89893.59,95812.05868322834,C7895692,C9734993,457421.17,367527.58,9142.27,99035.86,0,2023-01-01,January,INR
T0000422,TRANSFER,36982.4,35557.83745917611,C6230048,C8115838,163494.56,126512.16,388816.3,425798.7,0,2023-01-01,January,INR
T0000423,TRANSFER,45284.65,45886.7259450318,C4753321,C9777150,289629.94,244345.29,80968.18,126252.83,0,2023-01-01,January,INR
T0000424,CASH_OUT,84995.42,80442.19039661507,C2797980,C6311918,438731.26,353735.84,299369.22,384364.64,0,2023-01-01,January,INR
T0000425,CASH_IN,33923.74,31396.15303438908,C8778828,M7062171,386497.7,352573.96,340540.98,374464.72,0,2023-01-01,January,INR
T0000426,PAYMENT,45619.67,47112.51498925805,C8237119,M2317925,20366.63,0.0,139682.8,185302.47,0,2023-01-01,January,INR
T0000427,TRANSFER,38105.0,35316.5339929868,C1225911,C8671746,471395.38,433290.38,284656.9,322761.9,0,2023-01-01,January,INR
T0000428,PAYMENT,3413.36,3605.8592151331127,C7438663,C7731113,23323.45,19910.09,120129.37,123542.73,0,2023-01-01,January,INR
T0000429,CASH_IN,10287.22,9817.617765800296,C1759492,C3286216,294379.24,284092.02,473157.71,483444.93,0,2023-01-01,January,INR
T0000430,PAYMENT,78964.69,83994.95226786066,C7650855,C4193216,287676.81,208712.12,430085.08,509049.77,0,2023-01-01,January,INR
T0000431,PAYMENT,172332.42,167800.23501715448,C8433583,M6498010,393195.12,220862.7,144021.4,316353.82,0,2023-01-01,January,INR
T0000432,DEBIT,8817.52,8586.223387496275,C2179519,M1116940,74221.53,65404.01,264407.25,273224.77,0,2023-01-01,January,INR
T0000433,TRANSFER,26170.08,27481.581838523958,C4904522,M8361214,89685.2,63515.12,250316.43,276486.51,0,2023-01-01,January,INR
T0000434,PAYMENT,15027.55,15058.403888324656,C2113784,M3525297,376053.47,361025.92,480011.63,495039.18,0,2023-01-01,January,INR
T0000435,PAYMENT,52050.39,48937.54168516605,C6105539,M1674797,74752.38,22701.99,197014.39,249064.78,0,2023-01-01,January,INR
T0000436,TRANSFER,39370.24,42129.37372698306,C9348062,C3975404,234722.56,195352.32,281113.78,320484.02,0,2023-01-01,January,INR
T0000437,DEBIT,2047.74,1982.2750665360868,C1727825,C8521916,365824.05,363776.31,464353.3,466401.04,0,2023-01-01,January,INR
T0000438,TRANSFER,171988.03,158324.50152527558,C4578203,M3468209,325620.96,153632.93,81405.53,253393.56,0,2023-01-01,January,INR
T0000439,PAYMENT,128838.64,126674.1777732885,C9758083,M5852715,105302.09,0.0,275242.8,404081.44,0,2023-01-01,January,INR
T0000440,TRANSFER,63226.09,64161.352618944955,C3708537,M8306830,151980.13,88754.04,52836.46,116062.55,0,2023-01-01,January,INR
T0000441,TRANSFER,38804.23,39657.03315435992,C2189950,M1303399,484487.45,445683.22,308749.47,347553.7,0,2023-01-01,January,INR
T0000442,PAYMENT,16954.91,18092.950162484038,C5397255,M7839336,224335.31,207380.4,182841.6,199796.51,0,2023-01-01,January,INR
T0000443,CASH_IN,25278.97,25488.31437129411,C5575352,M3598235,22228.74,0.0,483818.04,509097.01,0,2023-01-01,January,INR
T0000444,PAYMENT,20029.77,18922.966904485584,C6965777,C7259967,109792.45,89762.68,207704.59,227734.36,0,2023-01-01,January,INR
T0000445,CASH_IN,25549.12,24331.27689678628,C3823637,C2692829,171217.54,145668.42,68093.82,93642.94,0,2023-01-01,January,INR
T0000446,CASH_OUT,3697.41,3402.238799913121,C9600608,C2251045,499744.7,496047.29,416999.98,420697.39,0,2023-01-01,January,INR
T0000447,PAYMENT,93686.53,98107.11560025235,C5689204,C8094682,151345.77,57659.24,410433.35,504119.88,0,2023-01-01,January,INR
T0000448,CASH_OUT,42855.93,39478.38170017708,C3578015,M8270504,13197.92,0.0,347429.81,390285.74,0,2023-01-01,January,INR
T0000449,CASH_OUT,28727.09,29335.02780209899,C9642559,C9831928,256460.79,227733.7,374405.9,403132.99,0,2023-01-01,January,INR
T0000450,CASH_OUT,60382.67,61553.45850041533,C9323274,C7094582,41802.69,0.0,132357.61,192740.28,0,2023-01-01,January,INR
T0000451,TRANSFER,61186.24,64680.01783158959,C5492482,C5192914,137033.8,75847.56,321026.75,382212.99,0,2023-01-01,January,INR
T0000452,PAYMENT,1444.18,1321.3177439383385,C1223735,C2753538,496191.59,494747.41,19009.94,20454.12,0,2023-01-01,January,INR
T0000453,PAYMENT,8563.07,8054.271807656041,C6372424,M3656956,352319.26,343756.19,98445.07,107008.14,0,2023-01-01,January,INR
T0000454,CASH_OUT,32896.13,35590.733439532436,C5996781,M6832844,25333.31,0.0,466139.72,499035.85,0,2023-01-01,January,INR
T0000455,PAYMENT,84446.41,85666.43818356984,C2333875,M4114925,224343.36,139896.95,369617.65,454064.06,0,2023-01-01,January,INR
T0000456,PAYMENT,88271.11,87524.16362947263,C6705775,C5351604,85818.76,0.0,115336.27,203607.38,0,2023-01-01,January,INR
T0000457,TRANSFER,18513.46,19430.528926717066,C8567141,C2512576,61472.33,42958.87,55691.54,74205.0,0,2023-01-01,January,INR
T0000458,PAYMENT,69927.71,75557.31652998639,C1953076,C4954150,293532.71,223605.0,474459.72,544387.43,0,2023-01-01,January,INR
T0000459,CASH_OUT,1056.79,1006.7001908463827,C7509902,C3141748,252827.94,251771.15,56093.83,57150.62,0,2023-01-01,January,INR
T0000460,CASH_IN,59336.95,64101.417862599454,C2263056,C2009108,371433.29,312096.34,128535.02,187871.97,0,2023-01-01,January,INR
T0000461,CASH_IN,29687.96,27364.54834202257,C7739435,M2187533,446153.11,416465.15,91317.0,121004.96,0,2023-01-01,January,INR
T0000463,TRANSFER,39084.58,36464.75486925035,C1058599,C4297791,461495.99,422411.41,157067.39,196151.97,0,2023-01-01,January,INR
T0000464,CASH_IN,45107.1,42998.220100436105,C9696086,C1899386,258995.89,213888.79,487089.44,532196.54,0,2023-01-01,January,INR
T0000465,TRANSFER,140070.37,128769.3227856788,C2493733,C5628689,129417.46,0.0,170951.65,311022.02,0,2023-01-01,January,INR
T0000466,CASH_OUT,171300.09,181704.05259211207,C6364382,M2478280,422892.92,251592.83,252152.44,423452.53,0,2023-01-01,January,INR
T0000467,TRANSFER,28057.38,30774.636594577398,C2633213,C1138998,17764.96,0.0,372967.89,401025.27,0,2023-01-01,January,INR
T0000468,PAYMENT,86745.08,83222.82219880105,C9397208,M2192916,279754.69,193009.61,275540.05,362285.13,0,2023-01-01,January,INR
T0000469,PAYMENT,25388.66,24503.16427091492,C7644929,C5036717,360810.77,335422.11,371795.75,397184.41,0,2023-01-01,January,INR
T0000470,CASH_OUT,48118.81,45991.76519291214,C8239247,M9586973,139988.84,91870.03,330817.93,378936.74,0,2023-01-01,January,INR
T0000471,PAYMENT,12098.85,11263.61339205707,C4888718,M3175047,431745.96,419647.11,304281.51,316380.36,0,2023-01-01,January,INR
T0000472,CASH_IN,7705.95,8148.956152395505,C5206433,C3563781,120142.28,112436.33,324824.45,332530.4,0,2023-01-01,January,INR
T0000473,TRANSFER,38486.32,35105.06463858798,C6708709,C3183891,419937.14,381450.82,399582.18,438068.5,0,2023-01-01,January,INR
T0000474,PAYMENT,19528.98,21356.010327709933,C8062870,C4196838,39272.48,19743.5,355095.7,374624.68,0,2023-01-01,January,INR
T0000475,CASH_OUT,17282.81,18759.85260402805,C8622815,C7455940,79963.8,62680.99,395887.46,413170.27,0,2023-01-01,January,INR
T0000476,TRANSFER,3172.4,2930.307230831149,C1160531,M3898725,190492.29,187319.89,72798.82,75971.22,0,2023-01-01,January,INR
T0000477,PAYMENT,6645.82,6685.062040170329,C6972051,C6918116,427027.76,420381.94,338836.87,345482.69,0,2023-01-01,January,INR
T0000478,DEBIT,54822.79,60226.687307234635,C1982295,C9084253,72292.68,17469.89,368510.96,423333.75,0,2023-01-01,January,INR
T0000479,CASH_OUT,54492.3,58335.30678098432,C3591385,C9515638,437719.12,383226.82,149983.22,204475.52,0,2023-01-01,January,INR
T0000480,TRANSFER,31377.95,32728.041059288276,C8464856,M6066692,114865.76,83487.81,437288.66,468666.61,0,2023-01-01,January,INR
T0000481,CASH_IN,42779.84,38694.0311304421,C3254618,C7419152,226254.2,183474.36,152355.8,195135.64,0,2023-01-01,January,INR
T0000482,TRANSFER,2534.56,2315.765347586506,C8171352,M9272438,176367.2,173832.64,121916.06,124450.62,0,2023-01-01,January,INR
T0000483,TRANSFER,83978.84,88917.08297347663,C5167069,C8080224,59063.11,0.0,433548.41,517527.25,0,2023-01-01,January,INR
T0000484,PAYMENT,42459.51,41410.291810194,C3093766,M3699323,472154.87,429695.36,123509.92,165969.43,0,2023-01-01,January,INR
T0000485,PAYMENT,56810.61,58724.35354037875,C4008197,M2188255,219089.15,162278.54,207751.23,264561.84,0,2023-01-01,January,INR
T0000486,TRANSFER,8974.87,9404.194801820166,C5776925,C2033511,345165.63,336190.76,183961.42,192936.29,0,2023-01-01,January,INR
T0000487,TRANSFER,52181.17,51369.06586774938,C7886323,C8938468,287633.84,235452.67,449030.91,501212.08,0,2023-01-01,January,INR
T0000488,CASH_OUT,53201.64,49407.10485667052,C6454141,C6005965,250857.96,197656.32,227617.87,280819.51,0,2023-01-01,January,INR
T0000489,TRANSFER,19677.23,19231.322335365072,C9399013,M3667114,308288.81,288611.58,347154.47,366831.7,0,2023-01-01,January,INR
T0000490,TRANSFER,172428.08,185223.91409919751,C8809649,C4109832,449171.15,276743.07,397019.45,569447.53,0,2023-01-01,January,INR
T0000491,CASH_IN,19758.08,19090.595861795235,C7780181,C3535134,349656.19,329898.11,313951.79,333709.87,0,2023-01-01,January,INR
T0000492,DEBIT,109979.5,100359.58087436597,C6427963,C8217160,266240.04,156260.54,471847.25,581826.75,0,2023-01-01,January,INR
T0000493,PAYMENT,83936.31,91643.86939271222,C3608702,C6511677,322592.98,238656.67,401253.76,485190.07,0,2023-01-01,January,INR
T0000494,CASH_IN,116104.22,120299.69031768442,C4713143,C8914809,303197.14,187092.92,200103.31,316207.53,0,2023-01-01,January,INR
T0000495,CASH_IN,28888.52,29124.578219096682,C2070048,C3715953,216560.6,187672.08,475405.92,504294.44,0,2023-01-01,January,INR
T0000496,PAYMENT,10738.96,11445.81412634319,C4367656,C5253161,312382.01,301643.05,262287.42,273026.38,0,2023-01-01,January,INR
T0000497,PAYMENT,8938.84,8780.015903160289,C9338249,M2095612,221784.9,212846.06,11288.66,20227.5,0,2023-01-01,January,INR
T0000498,PAYMENT,67591.63,74149.58345118408,C4832938,C9742230,378807.19,311215.56,130006.64,197598.27,0,2023-01-01,January,INR
T0000499,CASH_OUT,37121.03,39775.72612726174,C2023559,C5606773,484456.24,447335.21,310864.79,347985.82,0,2023-01-01,January,INR
T0000500,TRANSFER,29656.1,28354.462582604847,C6867378,M5977116,479932.68,450276.58,78407.45,108063.55,0,2023-01-01,January,INR
T0000501,TRANSFER,26861.99,26169.208464217183,C9663532,C4723000,410367.89,383505.9,292034.02,318896.01,0,2023-01-01,January,INR
T0000502,CASH_OUT,1936.62,1849.7598678651989,C8807414,C3438283,300879.45,298942.83,180799.01,182735.63,0,2023-01-01,January,INR
T0000503,PAYMENT,20979.77,21648.35684691244,C3466687,C9535648,374665.99,353686.22,267192.74,288172.51,0,2023-01-01,January,INR
T0000504,TRANSFER,127092.98,130634.6020657022,C5085071,C5400779,89024.15,0.0,937.42,128030.4,0,2023-01-01,January,INR
T0000505,CASH_IN,48594.82,48813.55377445865,C5779148,C7072944,239509.23,190914.41,424210.68,472805.5,0,2023-01-01,January,INR
T0000506,DEBIT,11899.59,13008.251892572624,C3230555,C1335792,128652.38,116752.79,180962.74,192862.33,0,2023-01-01,January,INR
T0000507,CASH_OUT,87447.03,86962.14125870662,C3418227,M3483372,1747.49,0.0,70079.22,157526.25,0,2023-01-01,January,INR
T0000508,PAYMENT,55194.3,58326.27178840071,C3129961,C8236009,483368.79,428174.49,218957.93,274152.23,0,2023-01-01,January,INR
T0000509,PAYMENT,152638.47,157464.74936006352,C9951230,M1790514,431924.28,279285.81,243088.65,395727.12,0,2023-01-01,January,INR
T0000510,PAYMENT,16232.92,16291.95893571464,C7714127,M1912915,256849.31,240616.39,318701.36,334934.28,0,2023-01-01,January,INR
T0000511,TRANSFER,12208.34,11090.288276234642,C8567706,C8288547,127076.14,114867.8,262281.22,274489.56,0,2023-01-01,January,INR
T0000512,PAYMENT,109710.15,113165.91053751206,C8349118,C3778736,346487.61,236777.46,21761.79,131471.94,0,2023-01-01,January,INR
T0000513,CASH_IN,25894.05,26632.52284840056,C9632290,C3464909,217400.54,191506.49,435756.16,461650.21,0,2023-01-01,January,INR
T0000514,CASH_OUT,20620.91,19073.822080766684,C1947502,M6087848,401674.77,381053.86,228254.47,248875.38,0,2023-01-01,January,INR
T0000515,TRANSFER,58516.68,61979.87238407759,C8934691,M2754294,499759.06,441242.38,38493.89,97010.57,0,2023-01-01,January,INR
T0000516,PAYMENT,22010.05,21864.75762526591,C1599029,M1386776,174541.3,152531.25,386414.12,408424.17,0,2023-01-01,January,INR
T0000517,TRANSFER,11638.55,11229.212919190217,C5278788,M1040048,122201.52,110562.97,330077.21,341715.76,0,2023-01-01,January,INR
T0000518,TRANSFER,63072.52,67159.10696859148,C6349902,M1713852,133691.24,70618.72,324718.89,387791.41,0,2023-01-01,January,INR
T0000519,CASH_OUT,41116.46,39828.45366427078,C4220749,M2426779,46673.12,5556.66,213457.0,254573.46,0,2023-01-01,January,INR
T0000520,PAYMENT,7700.16,7887.814117802413,C2315559,C7265046,197023.1,189322.94,205248.53,212948.69,0,2023-01-01,January,INR
T0000521,CASH_IN,60756.1,62188.90869375416,C2730711,C3681554,8712.53,0.0,268169.32,328925.42,0,2023-01-01,January,INR
T0000522,PAYMENT,8157.03,7427.474996805923,C8421976,C1645993,57197.78,49040.75,25297.21,33454.24,0,2023-01-01,January,INR
T0000523,PAYMENT,2258.4,2223.5454942579877,C3868514,C1129820,135847.87,133589.47,149478.88,151737.28,0,2023-01-01,January,INR
T0000524,DEBIT,49119.05,46395.68111136906,C3793011,M5293745,79931.39,30812.34,493947.09,543066.14,0,2023-01-01,January,INR
T0000525,PAYMENT,12230.94,11496.03335829442,C9310255,C8561150,366079.55,353848.61,331096.24,343327.18,0,2023-01-01,January,INR
T0000526,PAYMENT,43086.14,44421.481925611275,C2294847,C4048260,52802.4,9716.26,209467.08,252553.22,0,2023-01-01,January,INR
T0000527,CASH_OUT,317444.64,286424.5843691776,C9237401,M1574658,432997.05,115552.41,111181.55,428626.19,0,2023-01-01,January,INR
T0000528,TRANSFER,150306.58,164407.71139306307,C9288733,M3052714,110557.25,0.0,372604.68,522911.26,0,2023-01-01,January,INR
T0000529,PAYMENT,13477.31,13195.340431827766,C6387036,M5494306,54295.31,40818.0,130145.15,143622.46,0,2023-01-01,January,INR
T0000530,PAYMENT,17813.71,17096.898880538858,C2489785,M2699009,5053.32,0.0,81185.05,98998.76,0,2023-01-01,January,INR
T0000531,PAYMENT,59231.81,64206.97877239189,C2402747,C9806304,357602.5,298370.69,77257.45,136489.26,0,2023-01-01,January,INR
T0000532,TRANSFER,248.78,248.11685910266817,C3562480,C7870700,128308.37,128059.59,364631.64,364880.42,0,2023-01-01,January,INR
T0000533,PAYMENT,43399.34,44391.668091959014,C6196740,M4101211,254749.3,211349.96,321405.13,364804.47,0,2023-01-01,January,INR
T0000534,CASH_OUT,15391.88,15994.782244186055,C2382520,C9563878,55808.02,40416.14,34903.05,50294.93,0,2023-01-01,January,INR
T0000535,CASH_IN,49577.0,53259.69134110785,C5100920,C3925187,492647.96,443070.96,57521.41,107098.41,0,2023-01-01,January,INR
T0000536,PAYMENT,56856.39,52646.08323448291,C2039410,C2261617,62692.37,5835.98,316923.43,373779.82,0,2023-01-01,January,INR
T0000537,PAYMENT,54333.1,49787.084068984965,C5862556,C9444553,205962.96,151629.86,285558.05,339891.15,0,2023-01-01,January,INR
T0000538,PAYMENT,2439.05,2679.88705770633,C1190332,C9637130,425824.75,423385.7,342999.53,345438.58,0,2023-01-01,January,INR
T0000539,PAYMENT,6684.04,6027.511937084144,C7381324,C3813912,122443.47,115759.43,89019.45,95703.49,0,2023-01-01,January,INR
T0000540,PAYMENT,102290.99,106550.27949201743,C1498558,M6352861,133485.89,31194.9,363293.95,465584.94,0,2023-01-01,January,INR
T0000541,CASH_OUT,7508.48,7675.266409791813,C2753396,C2559632,404249.76,396741.28,468048.23,475556.71,0,2023-01-01,January,INR
T0000542,PAYMENT,31862.38,32197.26012461715,C2571773,M6774943,136669.83,104807.45,300525.16,332387.54,0,2023-01-01,January,INR
T0000543,TRANSFER,91084.99,96291.91736072785,C8478945,C7211066,1435.66,0.0,98065.01,189150.0,0,2023-01-01,January,INR
T0000544,CASH_OUT,1101.16,1209.6183022036525,C1480437,C7389336,213956.86,212855.7,339771.93,340873.09,0,2023-01-01,January,INR
T0000545,CASH_IN,10718.93,9747.550167717181,C4863336,M6118617,6267.6,0.0,171540.84,182259.77,0,2023-01-01,January,INR
T0000546,PAYMENT,54020.0,55257.38744251693,C6320293,C7337069,454896.14,400876.14,24643.87,78663.87,0,2023-01-01,January,INR
T0000548,DEBIT,40259.11,38696.56783610865,C7126430,M8378299,291507.13,251248.02,452792.55,493051.66,0,2023-01-01,January,INR
T0000549,PAYMENT,89444.94,96472.83260051392,C8227911,M2616284,100794.76,11349.82,205569.66,295014.6,0,2023-01-01,January,INR
T0000550,CASH_OUT,44310.65,43929.51496999674,C4542673,C5351217,349973.09,305662.44,432332.67,476643.32,0,2023-01-01,January,INR
T0000552,TRANSFER,18088.35,19370.480523782157,C3861919,C5800226,30231.79,12143.44,258488.99,276577.34,0,2023-01-01,January,INR
T0000553,PAYMENT,63603.65,69237.98722750439,C9859803,M2278747,440423.27,376819.62,2608.16,66211.81,0,2023-01-01,January,INR
T0000554,PAYMENT,94322.84,86767.86194458161,C5540735,C3914442,289706.68,195383.84,318552.04,412874.88,0,2023-01-01,January,INR
T0000555,TRANSFER,16041.64,16849.114773156234,C7624119,C9587265,396233.44,380191.8,53906.92,69948.56,0,2023-01-01,January,INR
T0000556,TRANSFER,94024.42,88665.29544975254,C8875043,C1947318,131457.04,37432.62,239374.21,333398.63,0,2023-01-01,January,INR
T0000557,CASH_OUT,5034.47,4537.791560637633,C8133860,C6717763,61023.9,55989.43,130158.43,135192.9,0,2023-01-01,January,INR
T0000558,CASH_OUT,42725.44,40679.86405057206,C8660183,C6981761,351224.79,308499.35,196191.48,238916.92,0,2023-01-01,January,INR
T0000559,CASH_IN,8434.26,9032.940365361788,C5828621,M5270640,396941.34,388507.08,268538.68,276972.94,0,2023-01-01,January,INR
T0000560,DEBIT,60974.61,56598.87536503523,C1391275,C1302489,193016.77,132042.16,7232.06,68206.67,0,2023-01-01,January,INR
T0000561,CASH_OUT,38817.23,35949.94781703887,C5437751,C1309205,11846.14,0.0,142291.79,181109.02,0,2023-01-01,January,INR
T0000562,PAYMENT,55996.9,58674.086099863904,C2633485,C3480715,409127.01,353130.11,494805.97,550802.87,0,2023-01-01,January,INR
T0000563,TRANSFER,84434.77,82853.46952389769,C9002048,C1922626,103046.95,18612.18,28699.56,113134.33,0,2023-01-01,January,INR
T0000564,CASH_OUT,34430.32,32009.772598581912,C3130703,C1848068,169515.97,135085.65,159696.74,194127.06,0,2023-01-01,January,INR
T0000565,TRANSFER,13100.83,12393.386166445785,C3052628,M2441090,314115.5,301014.67,160710.74,173811.57,0,2023-01-01,January,INR
T0000566,PAYMENT,96739.66,102439.59801169058,C3244487,M2716544,49977.36,0.0,189692.96,286432.62,0,2023-01-01,January,INR
T0000567,TRANSFER,138001.14,141403.3867108855,C6783095,C8546279,35997.88,0.0,342390.46,480391.6,0,2023-01-01,January,INR
T0000568,PAYMENT,98201.8,103326.53502756417,C6141093,C6748577,12851.89,0.0,123871.9,222073.7,0,2023-01-01,January,INR
T0000569,PAYMENT,7294.94,6708.095982404679,C9539566,C1273688,458319.93,451024.99,230134.67,237429.61,0,2023-01-01,January,INR
T0000570,CASH_IN,78585.24,77926.76300255452,C4746361,C6656289,155691.37,77106.13,322431.78,401017.02,0,2023-01-01,January,INR
T0000571,TRANSFER,51380.16,54433.233340429004,C3540503,C2230378,330329.41,278949.25,161161.03,212541.19,0,2023-01-01,January,INR
T0000572,TRANSFER,27698.0,26400.58552271076,C1443287,C4789493,494617.62,466919.62,474386.29,502084.29,0,2023-01-01,January,INR
T0000573,TRANSFER,6290.41,5874.222595712451,C1063683,M1342409,334725.4,328434.99,489836.32,496126.73,0,2023-01-01,January,INR
T0000574,TRANSFER,59590.83,58181.91082263968,C4362526,M1811547,262547.4,202956.57,59836.78,119427.61,0,2023-01-01,January,INR
T0000575,PAYMENT,54039.87,52239.04508937023,C9332355,C2193355,260459.97,206420.1,171909.94,225949.81,0,2023-01-01,January,INR
T0000576,TRANSFER,13535.78,12684.305746187632,C5713776,C4900364,188458.57,174922.79,103986.03,117521.81,0,2023-01-01,January,INR
T0000577,PAYMENT,24290.07,26495.34080260966,C9041927,M5167727,299889.83,275599.76,93394.8,117684.87,0,2023-01-01,January,INR
T0000578,CASH_OUT,8808.4,8778.624797337228,C1915047,C4174703,479395.69,470587.29,245489.92,254298.32,0,2023-01-01,January,INR
T0000579,PAYMENT,132942.79,135816.38446285742,C1839888,C6581523,394022.02,261079.23,281913.55,414856.34,0,2023-01-01,January,INR
T0000580,DEBIT,32795.22,30310.043543192583,C8501126,M7484131,212113.31,179318.09,212826.02,245621.24,0,2023-01-01,January,INR
T0000581,CASH_OUT,46900.07,47932.20066716482,C1960678,C7558595,166222.41,119322.34,136277.44,183177.51,0,2023-01-01,January,INR
T0000582,TRANSFER,42250.36,42717.84074084543,C1467656,M6211238,441765.76,399515.4,139310.79,181561.15,0,2023-01-01,January,INR
T0000583,PAYMENT,77666.08,84375.33154503332,C4636833,C5910003,67892.91,0.0,496064.08,573730.16,0,2023-01-01,January,INR
T0000584,TRANSFER,52630.31,51707.351211726,C9323575,C5424091,424792.63,372162.32,461838.69,514469.0,0,2023-01-01,January,INR
T0000585,CASH_OUT,14895.65,15735.949665391712,C7204449,M3141412,127538.38,112642.73,37949.42,52845.07,0,2023-01-01,January,INR
T0000586,CASH_OUT,31253.97,30029.94563508516,C1892018,C5382838,357814.62,326560.65,328275.33,359529.3,0,2023-01-01,January,INR
T0000587,CASH_OUT,18559.28,18852.295235277783,C8534178,M1090882,403110.29,384551.01,228438.8,246998.08,0,2023-01-01,January,INR
T0000588,CASH_IN,29168.83,31659.6753864497,C8592173,M9696671,238498.26,209329.43,344407.05,373575.88,0,2023-01-01,January,INR
T0000589,TRANSFER,54714.7,56083.34784935595,C8206268,M4330841,96141.99,41427.29,298480.35,353195.05,0,2023-01-01,January,INR
T0000590,CASH_OUT,32878.67,34267.19333623868,C9123877,M7806647,422383.87,389505.2,444626.2,477504.87,0,2023-01-01,January,INR
T0000591,TRANSFER,46003.13,49462.42299817661,C3158901,C9610335,183754.17,137751.04,33494.16,79497.29,0,2023-01-01,January,INR
